Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Caras y Caretas San Telmo,Venezuela 370,s/d,1095,11,53546618,centrocultural@carasycaretas.org.ar,www.carasycaretas.org,-34.61362000,-58.37152100,Precisa,Argentores / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carlos Carella ,Bartolom� Mitre 970,s/d,s/d,11,43452774,s/d,s/d,-34.60722800,-58.38033100,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Carlos Trigo               ,Pasaje La selva 4022,s/d,1407,11,46725708,cclaselva@hotmail.com,s/d,-34.63780700,-58.48233100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Carpa de Circo,Roque Saenz Pe�a y 1ero de Mayo.,s/d,2300,s/d,s/d,s/d,s/d,-31.24722000,-61.47841000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,21
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,Acassuso,Casa Arenga,Manzone 851,s/d,1640,11,47929804,arenga.ppt@gmail.com,www.arenga.com.ar,-34.47963000,-58.50463000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,21
86049110,86,86049,,Salas de Teatro,Santiago del Estero,Capital,Santiago del Estero,Casa Castro,Av. Belgrano 555,s/d,4200,385,s/d,s/d,s/d,-28.46554800,-62.83908300,Precisa,Relevamiento 2017,P�blico,15,22
06658010,06,06658,,Salas de Teatro,Buenos Aires,Quilmes,Quilmes,Casa de Arte Do�a Rosa,Col�n 279,s/d,1876,11,42247270,s/d,www.casadeartedr.blogspot.com,-34.71818000,-58.25809000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,Acassuso,Casa de Cultura Acassuso,Per� 167,s/d,1640,11,45803111,s/d,www.sanisidrocultura.org,-34.47959901,-58.50524703,Precisa,Relevamiento 2017,P�blico,18,22
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Casa de Cultura de Villa Adelina,Avenida de Mayo 964,s/d,s/d,11,45137893,s/d,www.sanisidrocultura.org,-34.51677000,-58.54306000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,17,22
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Casa de Cultura San Isidro Centro,Avenida Centenario 77,s/d,1642,11,45123057,s/d,www.sanisidrocultura.org,-34.47365000,-58.51300000,Precisa,Relevamiento 2017,P�blico,19,21
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Casa de Cultura Temperley,Su�rez 236,s/d,1832,11,42441631,s/d,s/d,-34.77307000,-58.40288000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,P�blico,17,23
50098100,50,50098,,Salas de Teatro,Mendoza,San Martin,San Mart�n,Casa de la Cultura ,Avenida Mitre y Libertador,s/d,5570,s/d,s/d,s/d,s/d,-33.08321300,-68.47288100,Precisa,INT / Relevamiento 2017,Privado,15,23
06868020,06,06868,,Salas de Teatro,Buenos Aires,Villa Gesell,Villa Gesell,Casa de la Cultura de Villa Gesell,Av.3 n� 874 ,s/d,7165,2255,462513,s/d,www.cultura.gesell.gob.ar,-37.26133400,-56.97222900,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Casa de La Cultura Universidad Nacional del Sur,Alem 925,s/d,8000,291,4595172,s/d,www.culturayextension.uns.edu.ar,-38.70564800,-62.26737200,Precisa,Argentores / Relevamiento 2017,P�blico,18,22
62042400,62,62042,,Salas de Teatro,R�o Negro,General Roca,Cipolletti,Casa de la M�sica,Fernandez Oro 787,s/d,8324,299,4771643,escuelademusicacipolletti@gmail.com,www.cipolletti.gov.ar/?page_id=241&sec=14,-38.94237000,-67.99173000,Precisa,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,17,23
94014020,94,94014,,Salas de Teatro,"Tierra del Fuego Ant�rtida e Islas del Atl�ntico Sur",Ushuaia,Ushuaia,Casa de las Artes,S�chez Caballero 2098,s/d,9410,2901,430892,casadelasartes@untdf.edu.ar,www.untdf.edu.ar,-54.81339000,-68.32757000,Precisa,Relevamiento 2017,P�blico,18,23
14098010,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,Achiras,Casa de los Oribe,Cabrera y Alsina,s/d,s/d,358,4114201,eliopoffo@hotmail.com,www.achiras.gov.ar,-33.17095000,-64.99426000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,16,23
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Casa del Arte,Lima 420,s/d,5000,351,4219457,lacasadelarteteatro@yahoo.com.ar,s/d,-31.41420800,-64.17702500,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,15,22
82063170,82,82063,,Salas de Teatro,Santa Fe,La Capital,Santa Fe,Casa del Maestro,Bv. Galvez 950,s/d,3000,s/d,s/d,s/d,s/d,-31.63928400,-60.68523900,Precisa,Argentores / Relevamiento 2017,Privado,18,21
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,Casa Luj�n,Cornelio Saavedra 74,s/d,4000,s/d,s/d,s/d,s/d,-26.82334200,-65.23351400,Precisa,Secretaria de Cultura Tucum�n / Relevamiento 2017,Privado,16,23
30021120,30,30021,,Salas de Teatro,Entre R�os,Federacion,Gral. Ramirez,Casa Municipal de La Cultura,Sarmiento 1,s/d,3164,343,4901184,muniramirez@ciudad.com.ar,www.generalramirez.gob.ar,-32.17480000,-60.20092500,Precisa,Gob. Pcia. Entre R�os,P�blico,19,22
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Casa Puchero,Arenales 1555,s/d,1832,11,20738641,lacasapuchero@gmail.com,s/d,-34.74339000,-58.38719000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,17,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Casa Teatro El Altillo del Sur,Calle 1 n� 1693,s/d,1900,221,4834975,cpalumbo@netverk.com.ar,s/d,-34.92113400,-57.92746100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Enrique Mui�o,Sarmiento 1562,s/d,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,19,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Ernesto Bianco,Sarmiento 1562,Subsuelo,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Juan Bautista Alberdi,Sarmiento 1562,6�,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Sala A/B,Sarmiento 1562,s/d,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,18,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Sala C/D/E/F,Sarmiento 1562,s/d,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,CCGSM Sal�n Madres Plaza de Mayo ,Sarmiento 1562,2�,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60549548,-58.38876583,Precisa,Relevamiento 2017,P�blico,18,22
78014010,78,78014,,Salas de Teatro,Santa Cruz,Deseado,Caleta Olivia,CeMePa,B�rbara Serrano e Independencia,s/d,9011,297,485944,dikens293@hotmail.com,www.caletaolivia.gov.ar/cemepa/index.php/about,-46.44594923,-67.52515650,Localidad,INT / Relevamiento 2017,P�blico,17,23
74049060,74,74049,,Salas de Teatro,San Luis,Junin,Merlo,Centro Amigos de Merlo,Becerra 540,s/d,5881,s/d,s/d,s/d,s/d,-32.34508400,-65.13249000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Centro C�vico Cultural Beccar,Avenida Centenario 1891,s/d,1643,11,45123160,s/d,www.sanisidrocultura.org,-34.46103000,-58.52716000,Precisa,Relevamiento 2017,P�blico,19,22
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Centro C�vico Cultural Bouloogne,Avenida Avelino Rol�n 2315,s/d,s/d,11,45137803,s/d,www.sanisidrocultura.org,-34.51189000,-58.56736000,Precisa,Relevamiento 2017,P�blico,15,21
30028010,30,30028,,Salas de Teatro,Entre R�os,Federacion,Chajari,Centro Cultural Desde el Pie,Sarmiento 2863,s/d,3228,221,5457484,markkoreta@hotmail.com,www.desdeelpie.retamozo.com.ar,-30.76044095,-57.98040522,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
14098230,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,R�o Cuarto,Centro Cultural El Mascaviento,Avenida Marconi 727,s/d,5800,358,4639623,mascavientoteatro@gmail.com,s/d,-33.11618800,-64.35279200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
22140060,22,22140,,Salas de Teatro,Chaco,San Fernando,Resistencia,Centro Cultural Galatea,Mendoza 590,s/d,3500,362,4531574,centroculturalgalatea@gmail.com,www.centroculturalgalatea.blogspot.com.ar,-27.45197114,-58.99774798,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
30084160,30,30084,,Salas de Teatro,Entre R�os,Parana,Paran�,Centro Cultural Gloria Montoya,Rivadavia Y Berduc,s/d,3100,s/d,s/d,s/d,s/d,-31.71823100,-60.53792500,Precisa,Argentores / Relevamiento 2017,Privado,15,23
06861010,06,06861,,Salas de Teatro,Buenos Aires,Vicente Lopez,Vicente Lopez,Centro Cultural Munro,Av. Velez Sarsfield 4650,s/d,1605,11,45806236,s/d,s/d,-34.53044000,-58.52398000,Precisa,Relevamiento 2017,P�blico,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro Cultural Paco Urondo,25 de Mayo 201,s/d,s/d,11,43425922,centroculturalpacourondo@filo.uba.ar,www.pacourondo.filo.uba.ar,-34.60524000,-58.37088000,Precisa,Relevamiento 2017,P�blico,15,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro Cultural Ricardo Rojas,"Av Corrientes 2038",s/d,1045,11,52854800,s/d,www.rojas.uba.ar,-34.60451100,-58.39584600,Precisa,Argentores / Relevamiento 2017,P�blico,16,22
14098230,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,R�o Cuarto,Centro Cultural Viejo Mercado,Gral. Paz 1100,s/d,5800,358,4671213,s/d,www.riocuarto.gov.ar,-33.12840100,-64.34876000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,17,21
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,Centro Cultural Virla,25 de Mayo 265,s/d,4000,381,4221692,prensavirla@gmail.com,www.secretariaextension.unt.edu.ar,-26.82752500,-65.20373700,Precisa,Secretaria de Cultura Tucum�n / Relevamiento 2017,P�blico,15,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro de Artes Esc�nicas UADE ,Lima 717,s/d,s/d,11,40007648,aculturales@uade.edu.ar,www.uade.edu.ar,-34.61713000,-58.38173000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Centro de Congresos y Convenciones,Calafate n� 15 y Bv. Nahuel Huapi,s/d,8300,s/d,s/d,s/d,s/d,-38.94928568,-68.08390576,Localidad,Alternativa Teatral / Relevamiento 2017,Privado,19,23
58070010,58,58070,,Salas de Teatro,Neuqu�n,Los Lagos,Villa La Angostura,Centro de Convenciones Arrayanes,Las Frutillas 10,s/d,8407,294,4495460,convenciones@villalaangostura.gov.ar,s/d,-40.76729200,-71.64759800,Precisa,INT / Relevamiento 2017,P�blico,15,23
70077010,70,70077,,Salas de Teatro,San Juan,Rawson,Rawson,Centro de Convenciones Rawson,Boulevard Sarmiento entre Avenida Espa�a e Ing Krawse,s/d,s/d,s/d,s/d,s/d,s/d,-31.58265000,-68.54177000,Precisa,INT / Relevamiento 2017,P�blico,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro de Estudios Art�sticos,Cuenca 3570,s/d,s/d,11,45052913,info@estudioceadance.com.ar,www.estudioceadance.com.ar,-34.59706000,-58.49875000,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,19,23
82084040,82,82084,,Salas de Teatro,Santa Fe,Rosario,Alvear,Centro de Expresiones Alvear  C.E.A. ,Av. America y Pellegrini,s/d,s/d,341,3749823,somosculturasomosalvear@gmail.com,www.comunadealvear.gob.ar,-33.06143300,-60.61442000,Aproximada,Escena Santafesina / Relevamiento 2017,P�blico,16,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Centro de Expresiones Contempor�neas - CEC,Paseo de las Artes y el R�o,s/d,2000,341,4802245,contacto@cecrosario.org.ar,www.cecrosario.org.ar,-32.94276230,-60.63356090,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,21
06515010,06,06515,,Salas de Teatro,Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,Centro de las Artes UNGS,Juan Mar�a Gutierrez 1150,s/d,1613,11,44514575,c_artes@ungs.edu.ar,www.ungs.edu.ar/ms_centro_cultural/?page_id=134,-34.52213830,-58.70003498,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro de las Artes UNSAM,S�nchez de Bustamante 29,s/d,s/d,11,40061500,s/d,s/d,-34.60962000,-58.41447000,Precisa,Relevamiento 2017,P�blico,18,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Centro La Puerta,S�nchez de Bustamante 549,s/d,s/d,11,48647949,tacto@centrolapuerta.com.ar,www.centrolapuerta.com.ar,-34.60344000,-58.41433000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,22
62042400,62,62042,,Salas de Teatro,R�o Negro,General Roca,Cipolletti,Centro Municipal de Danza,Bernardo O'Higgins 61,s/d,8324,s/d,s/d,cemud.cultura@gmail.com,www.cipolletti.gov.ar/?page_id=241&sec=14,-38.93739400,-68.00213500,Precisa,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,18,22
42021020,42,42021,,Salas de Teatro,La Pampa,Capital,Santa Rosa,Centro Provincial De Cultura Medasur,Avenida Belgrano Sur 180,s/d,6300,295,4455092,s/d,s/d,-27.80220200,-64.25138900,Precisa,Relevamiento 2017,P�blico,19,22
26021030,26,26021,,Salas de Teatro,Chubut,Escalante,Comodoro Rivadavia,Centro Teatro,Alvear 920,s/d,9000,297,4463559,centroteatro@yahoo.com.ar,s/d,-45.86072300,-67.49735200,Precisa,Relevamiento 2017,Privado,19,21
06658010,06,06658,,Salas de Teatro,Buenos Aires,Quilmes,Quilmes,Cervantes Quilmes,Rivadavia 125,s/d,1878,11,42531234,s/d,s/d,-34.72368600,-58.26006800,Precisa,Argentores / Relevamiento 2017,P�blico,18,22
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Ceta Teatro,Alsina 963,s/d,1828,11,42021929,contacto.cetateatro@gmail.com,s/d,-34.74755000,-58.39428000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,15,21
82091260,82,82091,,Salas de Teatro,Santa Fe,San Cristobal,Suardi,Cine Teatro Estrada de Suardi,Ripomonti 343,s/d,s/d,3562,477112,s/d,s/d,-30.53379000,-61.96098000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,22
30056110,30,30056,,Salas de Teatro,Entre R�os,La Paz,Urdinarrain,Cine Teatro 9 de Julio,Urquiza 28,s/d,2826,3446,480020,culturayturismo@urdinarrain.gov.ar,s/d,-32.68673000,-58.88962700,Precisa,Relevamiento 2017,P�blico,17,22
82014020,82,82014,,Salas de Teatro,Santa Fe,Caseros,Arteaga,Cine Teatro Alianza,San Mart�n 267,s/d,s/d,3467,413288,jeronimotesei@hotmail.com,s/d,-33.09111000,-61.79152000,Precisa,Escena Santafesina / Relevamiento 2017,Privado,17,21
14042050,14,14042,,Salas de Teatro,C�rdoba,General San Martin,Etruria,Cine Teatro Avenida,Bv. Sarmiento y Juan Martinez,s/d,s/d,353,4929500,municipalidad@etruria.net.ar,s/d,-32.94051571,-63.24725651,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,15,21
06134030,06,06134,,Salas de Teatro,Buenos Aires,Ca�uelas,Ca�uelas,Cine Teatro Ca�uelas,Lara 824,s/d,1814,s/d,s/d,s/d,s/d,-35.05507071,-58.75840472,Precisa,Argentores / Relevamiento 2017,Privado,17,22
10049030,10,10049,,Salas de Teatro,Catamarca,Capital,San Fernando del Valle de Catamarca,Cine Teatro Catamarca,San Mart�n 515,s/d,s/d,383,4439129,jmjmartin36@gmail.com,www.www.turismo.catamarca.gob.ar,-28.46964600,-65.77888000,Precisa,SPOTT / Relevamiento 2017,P�blico,15,23
58035040,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Cutral Co,Cine Teatro Cultural ,Av.del Trabajo Y Elordi,s/d,8322,s/d,s/d,s/d,s/d,-38.93159000,-69.23000300,Precisa,Argentores / Relevamiento 2017,P�blico,15,22
50084140,50,50084,,Salas de Teatro,Mendoza,Rivadavia,Rivadavia,Cine Teatro Ducal,Lavalle 740,s/d,5577,263,4442619,s/d,s/d,-33.23286318,-68.48373336,Precisa,Argentores / Relevamiento 2017,P�blico,18,21
06287010,06,06287,,Salas de Teatro,Buenos Aires,General Alvear,General Alvear,Cine Teatro Espa�ol,B. Irigoyen y Lavalle,s/d,7263,s/d,s/d,s/d,s/d,-36.20134000,-60.15972000,Precisa,Argentores / Relevamiento 2017,P�blico,19,21
06455030,06,06455,,Salas de Teatro,Buenos Aires,Las Flores,Las Flores,Cine Teatro Espa�ol,Avenida Carmen 618,s/d,7200,s/d,s/d,s/d,s/d,-36.01754494,-59.10043227,Precisa,Argentores / Relevamiento 2017,Privado,18,23
06392050,06,06392,,Salas de Teatro,Buenos Aires,General Villegas,General Villegas,Cine Teatro Espa�ol,Mariano Moreno 6230,s/d,s/d,s/d,s/d,s/d,s/d,-35.03481000,-63.00647000,Precisa,Argentores / Relevamiento 2017,Privado,17,21
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Cine Teatro Espa�ol ,Av. Hip�lito Yrigoyen 9070,s/d,1832,11,42430381,lomasteatroespanol@gmail.com,s/d,-34.76074600,-58.40257900,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,15,23
06210020,06,06210,,Salas de Teatro,Buenos Aires,Chacabuco,Chacabuco,Cine Teatro Espa�ol Chacabuco,Pueyrredon 29,s/d,6740,2352,429370,parodiaeg@gmail.com,s/d,-34.64121400,-60.47163500,Precisa,Argentores / Relevamiento 2017,Privado,18,21
62042390,62,62042,,Salas de Teatro,R�o Negro,General Roca,Cinco Saltos,Cine Teatro Espa�ol Cinco Saltos,Gral. Roca 326,s/d,8303,299,4980122,s/d,s/d,-38.82792100,-68.06493300,Precisa,Argentores / Relevamiento 2017,Privado,18,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Cine Teatro Helios,Avenida Boulevard San Martin 3076,s/d,1706,11,2930364,heliospalomar@gmail.com,www.cineteatrohelios.com.ar,-34.60400000,-58.59276000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,21
82042290,82,82042,,Salas de Teatro,Santa Fe,General Lopez,Venado Tuerto,Cine Teatro IDEAL (Teatro Provincial),Pellegrini 980,s/d,2600,3462,408867,s/d,s/d,-33.75061200,-61.96489100,Precisa,Escena Santafesina / Relevamiento 2017,P�blico,15,21
06203020,06,06203,,Salas de Teatro,Buenos Aires,Coronel Suarez,Coronel Suarez,Cine Teatro Italia,Mitre 1251,s/d,7540,2926,430587,italianasuarez@gmail.com,s/d,-37.45822200,-61.93441100,Precisa,Argentores / Relevamiento 2017,Privado,19,22
06161010,06,06161,,Salas de Teatro,Buenos Aires,Carmen de Areco,Carmen De Areco,Cine Teatro Italia,Saavedra 544,s/d,6725,s/d,s/d,s/d,s/d,-34.37688300,-59.81985800,Precisa,Argentores / Relevamiento 2017,Privado,16,22
42035020,42,42035,,Salas de Teatro,La Pampa,Conhelo,Eduardo Castex,Cine Teatro Italiano,Sarmiento 1044,s/d,6380,2334,445165,s/d,s/d,-35.91646100,-64.29866900,Precisa,Argentores / Relevamiento 2017,P�blico,19,23
22091010,22,22091,,Salas de Teatro,Chaco,Maipu,Tres Isletas ,Cine Teatro Luis Landriscina,Moreno 250,s/d,s/d,364,461124,municipio.ti@hotmail.com,s/d,-26.33507000,-60.42639400,Precisa,Relevamiento 2017,P�blico,17,23
82042220,82,82042,,Salas de Teatro,Santa Fe,General Lopez,Rufino,Cine Teatro Marconi,Dr. E. Carballeira 255,s/d,6100,3461,6275934,teatromarconirufino@gmail.com,s/d,-34.24872700,-62.70363600,Precisa,Argentores / Relevamiento 2017,Privado,16,21
70028010,70,70028,,Salas de Teatro,San Juan,Capital,San Juan,Cine Teatro Municipal,Bartolome Mitre 1,s/d,5402,264,4213295,andreaterranova@gmail.com,s/d,-31.53784100,-68.52508600,Precisa,SPOTT / Relevamiento 2017,P�blico,17,22
62028020,62,62028,,Salas de Teatro,R�o Negro,Conesa,General Conesa,Cine Teatro Municipal,San Mart�n y Mitre,s/d,8503,2931,411070,centroculturlaconesa@yaho.com.ar,s/d,-40.10473543,-64.45296195,Localidad,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,19,22
70007020,70,70007,,Salas de Teatro,San Juan,Albardon,Albardon,Cine Teatro Municipal de Albardon,Castelli 1830 ,s/d,s/d,s/d,s/d,s/d,s/d,-31.44005721,-68.52020186,Precisa,Relevamiento 2017,P�blico,18,21
62077060,62,62077,,Salas de Teatro,R�o Negro,San Antonio,Sierra Grande,Cine Teatro Municipal de Sierra Grande,Docentes Rionegrinos entre Calle 8 y Calle 10,s/d,s/d,s/d,s/d,yisselcoto@hotmail.com,s/d,-41.60718633,-65.35340174,Localidad,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,P�blico,15,22
58042010,58,58042,,Salas de Teatro,Neuqu�n,Chos Malal,Chos Malal,Cine Teatro Municipal Pedro Secundino Peri,Sarmiento 145,s/d,8353,s/d,s/d,prensachosmalal@gmail.com,www.chosmalal.gob.ar/areas/cultura/,-37.37537524,-70.27567863,Precisa,INT / Relevamiento 2017,P�blico,19,21
